ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
82,0.00,bitonic_sort_step,bitonic_sort_step..,"505,50","0,00","7,42","85,17",26,"32768,    1,    1","  512,    1,    1"
83,0.00,bitonic_sort_step,bitonic_sort_step..,"524,26","0,00","7,21","83,33",26,"32768,    1,    1","  512,    1,    1"
84,0.00,bitonic_sort_step,bitonic_sort_step..,"515,62","0,00","7,90","84,89",26,"32768,    1,    1","  512,    1,    1"
85,0.00,bitonic_sort_step,bitonic_sort_step..,"567,26","0,00","8,14","79,08",26,"32768,    1,    1","  512,    1,    1"
86,0.00,bitonic_sort_step,bitonic_sort_step..,"497,95","0,00","14,58","76,01",26,"32768,    1,    1","  512,    1,    1"
87,0.00,bitonic_sort_step,bitonic_sort_step..,"361,47","0,00","18,66","78,62",26,"32768,    1,    1","  512,    1,    1"
88,0.00,bitonic_sort_step,bitonic_sort_step..,"325,47","0,00","19,49","76,73",26,"32768,    1,    1","  512,    1,    1"
89,0.00,bitonic_sort_step,bitonic_sort_step..,"271,33","0,00","21,45","76,58",26,"32768,    1,    1","  512,    1,    1"
90,0.00,bitonic_sort_step,bitonic_sort_step..,"227,49","0,00","20,16","84,46",26,"32768,    1,    1","  512,    1,    1"
91,0.00,bitonic_sort_step,bitonic_sort_step..,"464,48","0,00","7,75","90,58",26,"32768,    1,    1","  512,    1,    1"
92,0.00,bitonic_sort_step,bitonic_sort_step..,"467,78","0,00","7,70","89,95",26,"32768,    1,    1","  512,    1,    1"
93,0.00,bitonic_sort_step,bitonic_sort_step..,"463,84","0,00","7,70","90,64",26,"32768,    1,    1","  512,    1,    1"
94,0.00,bitonic_sort_step,bitonic_sort_step..,"467,42","0,00","7,63","89,88",26,"32768,    1,    1","  512,    1,    1"
95,0.00,bitonic_sort_step,bitonic_sort_step..,"481,06","0,00","7,60","88,55",26,"32768,    1,    1","  512,    1,    1"
96,0.00,bitonic_sort_step,bitonic_sort_step..,"496,03","0,00","7,50","87,16",26,"32768,    1,    1","  512,    1,    1"
97,0.00,bitonic_sort_step,bitonic_sort_step..,"518,59","0,00","7,21","83,81",26,"32768,    1,    1","  512,    1,    1"
98,0.00,bitonic_sort_step,bitonic_sort_step..,"512,06","0,00","7,99","85,43",26,"32768,    1,    1","  512,    1,    1"
99,0.00,bitonic_sort_step,bitonic_sort_step..,"555,04","0,00","8,21","81,20",26,"32768,    1,    1","  512,    1,    1"
100,0.00,bitonic_sort_step,bitonic_sort_step..,"496,67","0,00","14,71","76,67",26,"32768,    1,    1","  512,    1,    1"
101,0.00,bitonic_sort_step,bitonic_sort_step..,"359,74","0,00","18,17","78,91",26,"32768,    1,    1","  512,    1,    1"
102,0.00,bitonic_sort_step,bitonic_sort_step..,"320,99","0,00","19,76","77,25",26,"32768,    1,    1","  512,    1,    1"
103,0.00,bitonic_sort_step,bitonic_sort_step..,"265,66","0,00","21,72","77,58",26,"32768,    1,    1","  512,    1,    1"
