ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [ms],Runtime Improvement [ms],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
59,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","13,10","88,38",26," 4096,    1,    1","  512,    1,    1"
60,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","15,29","89,25",26," 4096,    1,    1","  512,    1,    1"
61,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","27,12","88,93",26," 4096,    1,    1","  512,    1,    1"
62,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","25,83","89,70",26," 4096,    1,    1","  512,    1,    1"
63,0.00,bitonic_sort_step,bitonic_sort_step..,"0,05","0,00","23,36","90,22",26," 4096,    1,    1","  512,    1,    1"
64,0.00,bitonic_sort_step,bitonic_sort_step..,"0,05","0,00","24,59","89,67",26," 4096,    1,    1","  512,    1,    1"
65,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","26,19","89,31",26," 4096,    1,    1","  512,    1,    1"
66,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","10,65","87,93",26," 4096,    1,    1","  512,    1,    1"
67,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","10,92","88,93",26," 4096,    1,    1","  512,    1,    1"
68,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","10,81","87,73",26," 4096,    1,    1","  512,    1,    1"
69,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","11,31","87,54",26," 4096,    1,    1","  512,    1,    1"
70,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","11,92","86,56",26," 4096,    1,    1","  512,    1,    1"
71,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","13,01","87,89",26," 4096,    1,    1","  512,    1,    1"
72,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","15,31","89,09",26," 4096,    1,    1","  512,    1,    1"
73,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","27,25","89,33",26," 4096,    1,    1","  512,    1,    1"
74,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","26,13","89,86",26," 4096,    1,    1","  512,    1,    1"
75,0.00,bitonic_sort_step,bitonic_sort_step..,"0,05","0,00","23,54","90,75",26," 4096,    1,    1","  512,    1,    1"
76,0.00,bitonic_sort_step,bitonic_sort_step..,"0,05","0,00","24,88","89,40",26," 4096,    1,    1","  512,    1,    1"
77,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","26,18","89,28",26," 4096,    1,    1","  512,    1,    1"
78,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","10,65","88,54",26," 4096,    1,    1","  512,    1,    1"
79,5.05,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","10,58","86,83",26," 4096,    1,    1","  512,    1,    1"
80,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","10,83","88,78",26," 4096,    1,    1","  512,    1,    1"
81,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","10,77","87,31",26," 4096,    1,    1","  512,    1,    1"
82,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","11,39","87,90",26," 4096,    1,    1","  512,    1,    1"
83,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","11,76","86,94",26," 4096,    1,    1","  512,    1,    1"
84,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","13,01","88,81",26," 4096,    1,    1","  512,    1,    1"
85,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","15,29","87,78",26," 4096,    1,    1","  512,    1,    1"
86,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","27,13","89,38",26," 4096,    1,    1","  512,    1,    1"
87,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","26,01","89,95",26," 4096,    1,    1","  512,    1,    1"
88,0.00,bitonic_sort_step,bitonic_sort_step..,"0,05","0,00","23,45","90,60",26," 4096,    1,    1","  512,    1,    1"
89,0.00,bitonic_sort_step,bitonic_sort_step..,"0,05","0,00","24,86","90,24",26," 4096,    1,    1","  512,    1,    1"
90,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","26,39","88,96",26," 4096,    1,    1","  512,    1,    1"
91,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","10,73","89,26",26," 4096,    1,    1","  512,    1,    1"
92,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","10,74","88,87",26," 4096,    1,    1","  512,    1,    1"
93,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","10,71","88,14",26," 4096,    1,    1","  512,    1,    1"
94,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","10,80","88,64",26," 4096,    1,    1","  512,    1,    1"
95,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","10,89","87,78",26," 4096,    1,    1","  512,    1,    1"
96,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","11,30","86,77",26," 4096,    1,    1","  512,    1,    1"
97,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","11,82","88,72",26," 4096,    1,    1","  512,    1,    1"
98,5.36,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","13,01","88,33",26," 4096,    1,    1","  512,    1,    1"
99,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","14,77","89,07",26," 4096,    1,    1","  512,    1,    1"
100,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","27,04","89,17",26," 4096,    1,    1","  512,    1,    1"
101,0.00,bitonic_sort_step,bitonic_sort_step..,"0,04","0,00","26,05","89,70",26," 4096,    1,    1","  512,    1,    1"
102,0.00,bitonic_sort_step,bitonic_sort_step..,"0,05","0,00","23,39","90,65",26," 4096,    1,    1","  512,    1,    1"
