ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
143,0.00,bitonic_sort_step,bitonic_sort_step..,"28,83","0,00","9,57","85,34",26," 4096,    1,    1","  512,    1,    1"
144,0.00,bitonic_sort_step,bitonic_sort_step..,"27,71","0,00","9,71","84,65",26," 4096,    1,    1","  512,    1,    1"
145,0.00,bitonic_sort_step,bitonic_sort_step..,"26,78","0,00","9,90","84,06",26," 4096,    1,    1","  512,    1,    1"
146,8.56,bitonic_sort_step,bitonic_sort_step..,"25,79","2,21","10,13","84,30",26," 4096,    1,    1","  512,    1,    1"
147,0.00,bitonic_sort_step,bitonic_sort_step..,"25,54","0,00","10,20","84,16",26," 4096,    1,    1","  512,    1,    1"
148,0.00,bitonic_sort_step,bitonic_sort_step..,"25,34","0,00","15,98","84,02",26," 4096,    1,    1","  512,    1,    1"
149,0.00,bitonic_sort_step,bitonic_sort_step..,"25,18","0,00","16,07","84,10",26," 4096,    1,    1","  512,    1,    1"
150,0.00,bitonic_sort_step,bitonic_sort_step..,"25,09","0,00","16,03","84,28",26," 4096,    1,    1","  512,    1,    1"
151,0.00,bitonic_sort_step,bitonic_sort_step..,"24,90","0,00","16,10","84,47",26," 4096,    1,    1","  512,    1,    1"
152,0.00,bitonic_sort_step,bitonic_sort_step..,"24,96","0,00","15,99","84,01",26," 4096,    1,    1","  512,    1,    1"
153,0.00,bitonic_sort_step,bitonic_sort_step..,"38,08","0,00","10,52","88,73",26," 4096,    1,    1","  512,    1,    1"
154,0.00,bitonic_sort_step,bitonic_sort_step..,"35,81","0,00","10,25","88,16",26," 4096,    1,    1","  512,    1,    1"
155,0.00,bitonic_sort_step,bitonic_sort_step..,"35,01","0,00","10,21","88,18",26," 4096,    1,    1","  512,    1,    1"
156,0.00,bitonic_sort_step,bitonic_sort_step..,"33,76","0,00","10,11","87,71",26," 4096,    1,    1","  512,    1,    1"
157,0.00,bitonic_sort_step,bitonic_sort_step..,"33,25","0,00","10,04","87,44",26," 4096,    1,    1","  512,    1,    1"
158,0.00,bitonic_sort_step,bitonic_sort_step..,"32,19","0,00","9,86","86,75",26," 4096,    1,    1","  512,    1,    1"
159,5.05,bitonic_sort_step,bitonic_sort_step..,"30,82","1,56","9,50","84,13",26," 4096,    1,    1","  512,    1,    1"
160,0.00,bitonic_sort_step,bitonic_sort_step..,"28,16","0,00","9,46","85,57",26," 4096,    1,    1","  512,    1,    1"
161,0.00,bitonic_sort_step,bitonic_sort_step..,"27,65","0,00","9,61","84,79",26," 4096,    1,    1","  512,    1,    1"
162,0.00,bitonic_sort_step,bitonic_sort_step..,"26,40","0,00","9,94","85,13",26," 4096,    1,    1","  512,    1,    1"
163,0.00,bitonic_sort_step,bitonic_sort_step..,"25,73","0,00","10,10","84,25",26," 4096,    1,    1","  512,    1,    1"
164,7.24,bitonic_sort_step,bitonic_sort_step..,"25,44","1,84","10,18","84,42",26," 4096,    1,    1","  512,    1,    1"
165,0.00,bitonic_sort_step,bitonic_sort_step..,"25,18","0,00","10,31","84,27",26," 4096,    1,    1","  512,    1,    1"
166,0.00,bitonic_sort_step,bitonic_sort_step..,"24,93","0,00","16,01","84,85",26," 4096,    1,    1","  512,    1,    1"
167,0.00,bitonic_sort_step,bitonic_sort_step..,"25,15","0,00","16,04","83,88",26," 4096,    1,    1","  512,    1,    1"
168,0.00,bitonic_sort_step,bitonic_sort_step..,"25,02","0,00","16,04","84,10",26," 4096,    1,    1","  512,    1,    1"
169,0.00,bitonic_sort_step,bitonic_sort_step..,"24,99","0,00","16,17","83,85",26," 4096,    1,    1","  512,    1,    1"
170,0.00,bitonic_sort_step,bitonic_sort_step..,"24,74","0,00","16,06","84,64",26," 4096,    1,    1","  512,    1,    1"
171,0.00,bitonic_sort_step,bitonic_sort_step..,"37,95","0,00","10,53","88,64",26," 4096,    1,    1","  512,    1,    1"
172,0.00,bitonic_sort_step,bitonic_sort_step..,"35,49","0,00","10,26","88,37",26," 4096,    1,    1","  512,    1,    1"
173,0.00,bitonic_sort_step,bitonic_sort_step..,"35,20","0,00","10,15","87,15",26," 4096,    1,    1","  512,    1,    1"
174,0.00,bitonic_sort_step,bitonic_sort_step..,"34,50","0,00","10,16","87,22",26," 4096,    1,    1","  512,    1,    1"
175,0.00,bitonic_sort_step,bitonic_sort_step..,"32,99","0,00","10,02","87,08",26," 4096,    1,    1","  512,    1,    1"
176,0.00,bitonic_sort_step,bitonic_sort_step..,"31,74","0,00","9,82","86,81",26," 4096,    1,    1","  512,    1,    1"
177,0.00,bitonic_sort_step,bitonic_sort_step..,"30,34","0,00","9,57","85,82",26," 4096,    1,    1","  512,    1,    1"
178,0.00,bitonic_sort_step,bitonic_sort_step..,"28,70","0,00","9,40","84,67",26," 4096,    1,    1","  512,    1,    1"
179,0.00,bitonic_sort_step,bitonic_sort_step..,"27,78","0,00","9,58","84,87",26," 4096,    1,    1","  512,    1,    1"
180,5.12,bitonic_sort_step,bitonic_sort_step..,"27,10","1,39","9,79","83,22",26," 4096,    1,    1","  512,    1,    1"
181,0.00,bitonic_sort_step,bitonic_sort_step..,"25,98","0,00","10,09","84,04",26," 4096,    1,    1","  512,    1,    1"
182,0.00,bitonic_sort_step,bitonic_sort_step..,"25,57","0,00","10,17","84,11",26," 4096,    1,    1","  512,    1,    1"
183,7.51,bitonic_sort_step,bitonic_sort_step..,"25,09","1,88","10,24","84,51",26," 4096,    1,    1","  512,    1,    1"
184,0.00,bitonic_sort_step,bitonic_sort_step..,"25,12","0,00","10,33","84,18",26," 4096,    1,    1","  512,    1,    1"
185,0.00,bitonic_sort_step,bitonic_sort_step..,"25,06","0,00","16,09","84,01",26," 4096,    1,    1","  512,    1,    1"
186,0.00,bitonic_sort_step,bitonic_sort_step..,"24,83","0,00","16,10","84,73",26," 4096,    1,    1","  512,    1,    1"
187,0.00,bitonic_sort_step,bitonic_sort_step..,"24,96","0,00","16,03","84,20",26," 4096,    1,    1","  512,    1,    1"
188,0.00,bitonic_sort_step,bitonic_sort_step..,"24,93","0,00","16,15","84,00",26," 4096,    1,    1","  512,    1,    1"
189,0.00,bitonic_sort_step,bitonic_sort_step..,"24,99","0,00","16,08","83,70",26," 4096,    1,    1","  512,    1,    1"
190,0.00,bitonic_sort_step,bitonic_sort_step..,"38,82","0,00","10,55","88,71",26," 4096,    1,    1","  512,    1,    1"
191,0.00,bitonic_sort_step,bitonic_sort_step..,"40,70","0,00","10,63","89,08",26," 4096,    1,    1","  512,    1,    1"
192,0.00,bitonic_sort_step,bitonic_sort_step..,"40,03","0,00","10,64","88,13",26," 4096,    1,    1","  512,    1,    1"
193,5.88,bitonic_sort_step,bitonic_sort_step..,"38,46","2,26","10,51","86,72",26," 4096,    1,    1","  512,    1,    1"
194,7.53,bitonic_sort_step,bitonic_sort_step..,"37,18","2,80","10,29","87,21",26," 4096,    1,    1","  512,    1,    1"
195,8.21,bitonic_sort_step,bitonic_sort_step..,"36,93","3,03","10,19","83,94",26," 4096,    1,    1","  512,    1,    1"
196,9.93,bitonic_sort_step,bitonic_sort_step..,"33,09","3,28","9,66","84,70",26," 4096,    1,    1","  512,    1,    1"
197,8.78,bitonic_sort_step,bitonic_sort_step..,"31,23","2,74","9,41","85,04",26," 4096,    1,    1","  512,    1,    1"
198,7.05,bitonic_sort_step,bitonic_sort_step..,"29,70","2,09","9,17","83,90",26," 4096,    1,    1","  512,    1,    1"
199,8.80,bitonic_sort_step,bitonic_sort_step..,"28,67","2,52","9,52","81,18",26," 4096,    1,    1","  512,    1,    1"
200,7.89,bitonic_sort_step,bitonic_sort_step..,"27,42","2,16","9,55","81,91",26," 4096,    1,    1","  512,    1,    1"
201,5.49,bitonic_sort_step,bitonic_sort_step..,"26,66","1,46","9,80","82,13",26," 4096,    1,    1","  512,    1,    1"
202,5.37,bitonic_sort_step,bitonic_sort_step..,"26,46","1,42","9,78","81,23",26," 4096,    1,    1","  512,    1,    1"
203,9.91,bitonic_sort_step,bitonic_sort_step..,"26,08","2,59","9,91","81,47",26," 4096,    1,    1","  512,    1,    1"
204,7.10,bitonic_sort_step,bitonic_sort_step..,"26,08","1,85","9,91","81,20",26," 4096,    1,    1","  512,    1,    1"
205,5.53,bitonic_sort_step,bitonic_sort_step..,"26,08","1,44","15,39","80,94",26," 4096,    1,    1","  512,    1,    1"
206,5.62,bitonic_sort_step,bitonic_sort_step..,"25,89","1,45","15,42","81,23",26," 4096,    1,    1","  512,    1,    1"
207,6.02,bitonic_sort_step,bitonic_sort_step..,"26,02","1,56","15,46","80,73",26," 4096,    1,    1","  512,    1,    1"
