ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
81,0.00,bitonic_sort_step,bitonic_sort_step..,"38,05","0,00","10,72","88,05",26," 4096,    1,    1","  512,    1,    1"
82,0.00,bitonic_sort_step,bitonic_sort_step..,"38,78","0,00","10,90","86,80",26," 4096,    1,    1","  512,    1,    1"
83,0.00,bitonic_sort_step,bitonic_sort_step..,"38,11","0,00","11,19","87,74",26," 4096,    1,    1","  512,    1,    1"
84,5.95,bitonic_sort_step,bitonic_sort_step..,"37,82","2,25","11,98","88,00",26," 4096,    1,    1","  512,    1,    1"
85,0.00,bitonic_sort_step,bitonic_sort_step..,"38,24","0,00","13,22","88,23",26," 4096,    1,    1","  512,    1,    1"
86,0.00,bitonic_sort_step,bitonic_sort_step..,"36,54","0,00","23,62","88,17",26," 4096,    1,    1","  512,    1,    1"
87,0.00,bitonic_sort_step,bitonic_sort_step..,"34,69","0,00","24,07","87,68",26," 4096,    1,    1","  512,    1,    1"
88,0.00,bitonic_sort_step,bitonic_sort_step..,"32,67","0,00","24,54","87,32",26," 4096,    1,    1","  512,    1,    1"
89,0.00,bitonic_sort_step,bitonic_sort_step..,"28,99","0,00","25,12","85,26",26," 4096,    1,    1","  512,    1,    1"
90,0.00,bitonic_sort_step,bitonic_sort_step..,"27,30","0,00","21,29","85,08",26," 4096,    1,    1","  512,    1,    1"
91,0.00,bitonic_sort_step,bitonic_sort_step..,"38,34","0,00","10,54","88,75",26," 4096,    1,    1","  512,    1,    1"
92,0.00,bitonic_sort_step,bitonic_sort_step..,"38,05","0,00","10,56","88,48",26," 4096,    1,    1","  512,    1,    1"
93,0.00,bitonic_sort_step,bitonic_sort_step..,"38,59","0,00","10,64","87,78",26," 4096,    1,    1","  512,    1,    1"
94,0.00,bitonic_sort_step,bitonic_sort_step..,"37,92","0,00","10,59","87,80",26," 4096,    1,    1","  512,    1,    1"
95,0.00,bitonic_sort_step,bitonic_sort_step..,"37,92","0,00","10,62","88,09",26," 4096,    1,    1","  512,    1,    1"
96,0.00,bitonic_sort_step,bitonic_sort_step..,"38,34","0,00","10,86","87,93",26," 4096,    1,    1","  512,    1,    1"
97,0.00,bitonic_sort_step,bitonic_sort_step..,"38,24","0,00","11,14","88,02",26," 4096,    1,    1","  512,    1,    1"
98,5.70,bitonic_sort_step,bitonic_sort_step..,"37,73","2,15","11,88","88,16",26," 4096,    1,    1","  512,    1,    1"
