ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
111,0.00,bitonic_sort_step,bitonic_sort_step..,"491,74","0,00","7,48","86,60",26,"32768,    1,    1","  512,    1,    1"
112,0.00,bitonic_sort_step,bitonic_sort_step..,"504,80","0,00","7,55","84,02",26,"32768,    1,    1","  512,    1,    1"
113,0.00,bitonic_sort_step,bitonic_sort_step..,"485,15","0,00","8,06","86,06",26,"32768,    1,    1","  512,    1,    1"
114,0.00,bitonic_sort_step,bitonic_sort_step..,"531,78","0,00","8,15","77,40",26,"32768,    1,    1","  512,    1,    1"
115,0.00,bitonic_sort_step,bitonic_sort_step..,"432,58","0,00","15,46","77,58",26,"32768,    1,    1","  512,    1,    1"
116,0.00,bitonic_sort_step,bitonic_sort_step..,"318,56","0,00","19,67","81,00",26,"32768,    1,    1","  512,    1,    1"
117,0.00,bitonic_sort_step,bitonic_sort_step..,"293,41","0,00","20,24","78,63",26,"32768,    1,    1","  512,    1,    1"
118,0.00,bitonic_sort_step,bitonic_sort_step..,"248,13","0,00","22,07","80,44",26,"32768,    1,    1","  512,    1,    1"
119,0.00,bitonic_sort_step,bitonic_sort_step..,"220,61","0,00","20,77","86,04",26,"32768,    1,    1","  512,    1,    1"
120,0.00,bitonic_sort_step,bitonic_sort_step..,"465,89","0,00","7,76","90,92",26,"32768,    1,    1","  512,    1,    1"
121,0.00,bitonic_sort_step,bitonic_sort_step..,"465,06","0,00","7,73","90,57",26,"32768,    1,    1","  512,    1,    1"
122,0.00,bitonic_sort_step,bitonic_sort_step..,"463,81","0,00","7,65","90,83",26,"32768,    1,    1","  512,    1,    1"
123,0.00,bitonic_sort_step,bitonic_sort_step..,"464,29","0,00","7,72","90,56",26,"32768,    1,    1","  512,    1,    1"
124,0.00,bitonic_sort_step,bitonic_sort_step..,"459,14","0,00","7,76","90,45",26,"32768,    1,    1","  512,    1,    1"
125,0.00,bitonic_sort_step,bitonic_sort_step..,"466,85","0,00","7,71","89,95",26,"32768,    1,    1","  512,    1,    1"
126,0.00,bitonic_sort_step,bitonic_sort_step..,"476,74","0,00","7,57","89,04",26,"32768,    1,    1","  512,    1,    1"
127,0.00,bitonic_sort_step,bitonic_sort_step..,"472,48","0,00","7,72","88,81",26,"32768,    1,    1","  512,    1,    1"
128,0.00,bitonic_sort_step,bitonic_sort_step..,"489,73","0,00","7,56","86,01",26,"32768,    1,    1","  512,    1,    1"
129,0.00,bitonic_sort_step,bitonic_sort_step..,"483,58","0,00","8,00","87,03",26,"32768,    1,    1","  512,    1,    1"
130,0.00,bitonic_sort_step,bitonic_sort_step..,"480,58","0,00","8,50","78,94",26,"32768,    1,    1","  512,    1,    1"
131,0.00,bitonic_sort_step,bitonic_sort_step..,"363,81","0,00","15,84","82,13",26,"32768,    1,    1","  512,    1,    1"
132,0.00,bitonic_sort_step,bitonic_sort_step..,"284,58","0,00","20,22","84,14",26,"32768,    1,    1","  512,    1,    1"
133,0.00,bitonic_sort_step,bitonic_sort_step..,"266,11","0,00","20,81","82,30",26,"32768,    1,    1","  512,    1,    1"
134,0.00,bitonic_sort_step,bitonic_sort_step..,"239,07","0,00","21,81","82,14",26,"32768,    1,    1","  512,    1,    1"
135,0.00,bitonic_sort_step,bitonic_sort_step..,"223,74","0,00","21,23","85,31",26,"32768,    1,    1","  512,    1,    1"
136,0.00,bitonic_sort_step,bitonic_sort_step..,"460,54","0,00","7,72","90,61",26,"32768,    1,    1","  512,    1,    1"
137,0.00,bitonic_sort_step,bitonic_sort_step..,"466,40","0,00","7,72","90,63",26,"32768,    1,    1","  512,    1,    1"
138,0.00,bitonic_sort_step,bitonic_sort_step..,"464,06","0,00","7,71","90,66",26,"32768,    1,    1","  512,    1,    1"
139,0.00,bitonic_sort_step,bitonic_sort_step..,"462,24","0,00","7,73","90,75",26,"32768,    1,    1","  512,    1,    1"
140,0.00,bitonic_sort_step,bitonic_sort_step..,"466,59","0,00","7,71","90,64",26,"32768,    1,    1","  512,    1,    1"
141,0.00,bitonic_sort_step,bitonic_sort_step..,"461,25","0,00","7,71","90,51",26,"32768,    1,    1","  512,    1,    1"
