ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
208,0.00,bitonic_sort_step,bitonic_sort_step..,"28,64","0,00","21,13","79,60",26," 4096,    1,    1","  512,    1,    1"
209,0.00,bitonic_sort_step,bitonic_sort_step..,"28,06","0,00","18,37","79,26",26," 4096,    1,    1","  512,    1,    1"
210,5.49,bitonic_sort_step,bitonic_sort_step..,"26,69","1,47","9,67","80,29",26," 4096,    1,    1","  512,    1,    1"
211,6.27,bitonic_sort_step,bitonic_sort_step..,"32,10","2,01","9,48","83,20",26," 4096,    1,    1","  512,    1,    1"
212,0.00,bitonic_sort_step,bitonic_sort_step..,"31,55","0,00","9,64","85,54",26," 4096,    1,    1","  512,    1,    1"
213,0.00,bitonic_sort_step,bitonic_sort_step..,"30,98","0,00","9,62","86,83",26," 4096,    1,    1","  512,    1,    1"
214,0.00,bitonic_sort_step,bitonic_sort_step..,"28,19","0,00","9,42","85,49",26," 4096,    1,    1","  512,    1,    1"
215,0.00,bitonic_sort_step,bitonic_sort_step..,"28,06","0,00","9,47","85,33",26," 4096,    1,    1","  512,    1,    1"
216,0.00,bitonic_sort_step,bitonic_sort_step..,"28,06","0,00","9,46","85,38",26," 4096,    1,    1","  512,    1,    1"
217,0.00,bitonic_sort_step,bitonic_sort_step..,28,"0,00","9,51","85,38",26," 4096,    1,    1","  512,    1,    1"
218,0.00,bitonic_sort_step,bitonic_sort_step..,"28,13","0,00","9,50","84,71",26," 4096,    1,    1","  512,    1,    1"
219,5.09,bitonic_sort_step,bitonic_sort_step..,"27,87","1,42","9,54","85,35",26," 4096,    1,    1","  512,    1,    1"
220,0.00,bitonic_sort_step,bitonic_sort_step..,"27,90","0,00","9,52","85,35",26," 4096,    1,    1","  512,    1,    1"
221,0.00,bitonic_sort_step,bitonic_sort_step..,"27,84","0,00","9,54","85,48",26," 4096,    1,    1","  512,    1,    1"
222,0.00,bitonic_sort_step,bitonic_sort_step..,"27,39","0,00","9,69","85,54",26," 4096,    1,    1","  512,    1,    1"
223,0.00,bitonic_sort_step,bitonic_sort_step..,"27,58","0,00","9,68","84,97",26," 4096,    1,    1","  512,    1,    1"
224,6.59,bitonic_sort_step,bitonic_sort_step..,"27,46","1,81","9,70","85,18",26," 4096,    1,    1","  512,    1,    1"
