ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
64,94.37,bitonic_sort_step,bitonic_sort_step..,"4,90","4,62","0,52","1,81",26,"    8,    1,    1","  512,    1,    1"
65,94.37,bitonic_sort_step,bitonic_sort_step..,"4,74","4,47","0,48","1,52",26,"    8,    1,    1","  512,    1,    1"
66,94.37,bitonic_sort_step,bitonic_sort_step..,"4,74","4,47","0,14","1,10",26,"    8,    1,    1","  512,    1,    1"
67,94.37,bitonic_sort_step,bitonic_sort_step..,"4,90","4,62","0,22","1,85",26,"    8,    1,    1","  512,    1,    1"
68,94.37,bitonic_sort_step,bitonic_sort_step..,"4,99","4,71","0,21","1,77",26,"    8,    1,    1","  512,    1,    1"
69,94.37,bitonic_sort_step,bitonic_sort_step..,"4,77","4,50","0,22","1,80",26,"    8,    1,    1","  512,    1,    1"
70,94.37,bitonic_sort_step,bitonic_sort_step..,"4,74","4,47","0,21","1,71",26,"    8,    1,    1","  512,    1,    1"
71,94.37,bitonic_sort_step,bitonic_sort_step..,"4,70","4,44","0,22","1,64",26,"    8,    1,    1","  512,    1,    1"
72,94.37,bitonic_sort_step,bitonic_sort_step..,"4,67","4,41","0,24","1,59",26,"    8,    1,    1","  512,    1,    1"
73,94.37,bitonic_sort_step,bitonic_sort_step..,"4,93","4,65","0,41","1,50",26,"    8,    1,    1","  512,    1,    1"
74,94.37,bitonic_sort_step,bitonic_sort_step..,"4,80","4,53","0,43","1,70",26,"    8,    1,    1","  512,    1,    1"
75,94.37,bitonic_sort_step,bitonic_sort_step..,"4,70","4,44","0,39","1,74",26,"    8,    1,    1","  512,    1,    1"
76,94.37,bitonic_sort_step,bitonic_sort_step..,"4,80","4,53","0,39","1,53",26,"    8,    1,    1","  512,    1,    1"
77,94.37,bitonic_sort_step,bitonic_sort_step..,"4,64","4,38","0,35","1,34",26,"    8,    1,    1","  512,    1,    1"
78,97.89,csrmv_v3_partition_kernel,..csrmv_v3_partition_kernel..,"7,14","6,99","0,02","0,29",22,"    3,    1,    1","  256,    1,    1"
79,97.89,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,20","3,13","0,17","0,51",18,"    3,    1,    1","  256,    1,    1"
80,97.18,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,21","9,92","0,56","1,45",64,"    4,    1,    1","  128,    1,    1"
81,97.89,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,07","3,01","0,17","0,54",18,"    3,    1,    1","  256,    1,    1"
82,97.18,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,24","9,95","0,57","1,44",64,"    4,    1,    1","  128,    1,    1"
83,97.89,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","3,04","0,17","0,53",18,"    3,    1,    1","  256,    1,    1"
84,97.18,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,18","9,89","0,56","1,46",64,"    4,    1,    1","  128,    1,    1"
85,97.89,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","3,04","0,17","0,54",18,"    3,    1,    1","  256,    1,    1"
86,97.18,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,21","9,92","0,56","1,44",64,"    4,    1,    1","  128,    1,    1"
87,97.89,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","3,04","0,17","0,53",18,"    3,    1,    1","  256,    1,    1"
88,97.18,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,24","9,95","0,57","1,44",64,"    4,    1,    1","  128,    1,    1"
89,97.89,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","3,04","0,16","0,54",18,"    3,    1,    1","  256,    1,    1"
90,97.18,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,24","9,95","0,56","1,44",64,"    4,    1,    1","  128,    1,    1"
91,97.89,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","3,04","0,17","0,53",18,"    3,    1,    1","  256,    1,    1"
92,97.18,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,21","9,92","0,57","1,44",64,"    4,    1,    1","  128,    1,    1"
93,97.89,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","3,04","0,17","0,54",18,"    3,    1,    1","  256,    1,    1"
94,97.18,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,14","9,86","0,57","1,46",64,"    4,    1,    1","  128,    1,    1"
95,97.89,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","3,04","0,17","0,53",18,"    3,    1,    1","  256,    1,    1"
96,97.18,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,18","9,89","0,57","1,45",64,"    4,    1,    1","  128,    1,    1"
97,97.89,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,07","3,01","0,17","0,54",18,"    3,    1,    1","  256,    1,    1"
98,97.18,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,21","9,92","0,57","1,45",64,"    4,    1,    1","  128,    1,    1"
99,97.89,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","3,04","0,17","0,53",18,"    3,    1,    1","  256,    1,    1"
100,97.18,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,18","9,89","0,57","1,46",64,"    4,    1,    1","  128,    1,    1"
101,97.89,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,07","3,01","0,17","0,54",18,"    3,    1,    1","  256,    1,    1"
102,97.18,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,21","9,92","0,57","1,45",64,"    4,    1,    1","  128,    1,    1"
103,97.89,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,14","3,07","0,17","0,53",18,"    3,    1,    1","  256,    1,    1"
104,97.18,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,18","9,89","0,57","1,45",64,"    4,    1,    1","  128,    1,    1"
105,97.89,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,07","3,01","0,17","0,53",18,"    3,    1,    1","  256,    1,    1"
106,97.18,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,27","9,98","0,57","1,44",64,"    4,    1,    1","  128,    1,    1"
