ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
92,0.00,bitonic_sort_step,bitonic_sort_step..,"37,98","0,00","10,44","88,61",26," 4096,    1,    1","  512,    1,    1"
93,0.00,bitonic_sort_step,bitonic_sort_step..,"38,56","0,00","10,63","87,82",26," 4096,    1,    1","  512,    1,    1"
94,0.00,bitonic_sort_step,bitonic_sort_step..,"37,70","0,00","10,55","88,23",26," 4096,    1,    1","  512,    1,    1"
95,0.00,bitonic_sort_step,bitonic_sort_step..,"38,11","0,00","10,63","87,56",26," 4096,    1,    1","  512,    1,    1"
96,0.00,bitonic_sort_step,bitonic_sort_step..,"38,30","0,00","10,84","87,80",26," 4096,    1,    1","  512,    1,    1"
97,0.00,bitonic_sort_step,bitonic_sort_step..,"38,37","0,00","11,27","87,53",26," 4096,    1,    1","  512,    1,    1"
98,6.07,bitonic_sort_step,bitonic_sort_step..,"37,63","2,28","11,81","88,40",26," 4096,    1,    1","  512,    1,    1"
99,0.00,bitonic_sort_step,bitonic_sort_step..,"37,47","0,00","13,24","88,64",26," 4096,    1,    1","  512,    1,    1"
100,0.00,bitonic_sort_step,bitonic_sort_step..,"36,54","0,00","23,17","87,38",26," 4096,    1,    1","  512,    1,    1"
101,0.00,bitonic_sort_step,bitonic_sort_step..,"33,82","0,00","23,99","87,49",26," 4096,    1,    1","  512,    1,    1"
102,0.00,bitonic_sort_step,bitonic_sort_step..,"32,06","0,00","24,44","86,66",26," 4096,    1,    1","  512,    1,    1"
103,0.00,bitonic_sort_step,bitonic_sort_step..,"28,83","0,00","24,99","84,35",26," 4096,    1,    1","  512,    1,    1"
104,0.00,bitonic_sort_step,bitonic_sort_step..,"26,85","0,00","20,89","85,42",26," 4096,    1,    1","  512,    1,    1"
105,0.00,bitonic_sort_step,bitonic_sort_step..,"37,82","0,00","10,60","88,75",26," 4096,    1,    1","  512,    1,    1"
106,0.00,bitonic_sort_step,bitonic_sort_step..,"38,14","0,00","10,57","88,60",26," 4096,    1,    1","  512,    1,    1"
107,0.00,bitonic_sort_step,bitonic_sort_step..,"38,14","0,00","10,58","88,83",26," 4096,    1,    1","  512,    1,    1"
108,0.00,bitonic_sort_step,bitonic_sort_step..,"38,40","0,00","10,54","87,53",26," 4096,    1,    1","  512,    1,    1"
109,0.00,bitonic_sort_step,bitonic_sort_step..,"38,02","0,00","10,59","88,23",26," 4096,    1,    1","  512,    1,    1"
110,0.00,bitonic_sort_step,bitonic_sort_step..,"38,56","0,00","10,59","87,58",26," 4096,    1,    1","  512,    1,    1"
111,0.00,bitonic_sort_step,bitonic_sort_step..,"38,37","0,00","10,79","87,37",26," 4096,    1,    1","  512,    1,    1"
112,0.00,bitonic_sort_step,bitonic_sort_step..,"38,66","0,00","11,15","87,71",26," 4096,    1,    1","  512,    1,    1"
113,5.05,bitonic_sort_step,bitonic_sort_step..,"37,70","1,90","11,77","88,13",26," 4096,    1,    1","  512,    1,    1"
114,0.00,bitonic_sort_step,bitonic_sort_step..,"37,38","0,00","12,84","87,78",26," 4096,    1,    1","  512,    1,    1"
115,0.00,bitonic_sort_step,bitonic_sort_step..,"35,01","0,00","22,67","87,60",26," 4096,    1,    1","  512,    1,    1"
116,0.00,bitonic_sort_step,bitonic_sort_step..,"32,32","0,00","23,56","87,39",26," 4096,    1,    1","  512,    1,    1"
117,0.00,bitonic_sort_step,bitonic_sort_step..,"30,53","0,00","24,00","86,44",26," 4096,    1,    1","  512,    1,    1"
118,0.00,bitonic_sort_step,bitonic_sort_step..,"27,90","0,00","23,88","84,72",26," 4096,    1,    1","  512,    1,    1"
119,0.00,bitonic_sort_step,bitonic_sort_step..,"26,75","0,00","20,73","84,71",26," 4096,    1,    1","  512,    1,    1"
120,0.00,bitonic_sort_step,bitonic_sort_step..,"37,89","0,00","10,52","89,09",26," 4096,    1,    1","  512,    1,    1"
121,0.00,bitonic_sort_step,bitonic_sort_step..,"38,05","0,00","10,57","88,56",26," 4096,    1,    1","  512,    1,    1"
122,0.00,bitonic_sort_step,bitonic_sort_step..,"38,18","0,00","10,52","88,25",26," 4096,    1,    1","  512,    1,    1"
