ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
95,0.00,bitonic_sort_step,bitonic_sort_step..,"481,76","0,00","7,57","88,73",26,"32768,    1,    1","  512,    1,    1"
96,0.00,bitonic_sort_step,bitonic_sort_step..,"496,90","0,00","7,48","87,04",26,"32768,    1,    1","  512,    1,    1"
97,0.00,bitonic_sort_step,bitonic_sort_step..,"523,46","0,00","7,43","83,39",26,"32768,    1,    1","  512,    1,    1"
98,0.00,bitonic_sort_step,bitonic_sort_step..,"515,23","0,00","8,06","85,21",26,"32768,    1,    1","  512,    1,    1"
99,0.00,bitonic_sort_step,bitonic_sort_step..,"560,96","0,00","8,30","80,43",26,"32768,    1,    1","  512,    1,    1"
100,0.00,bitonic_sort_step,bitonic_sort_step..,"489,47","0,00","14,86","77,84",26,"32768,    1,    1","  512,    1,    1"
101,0.00,bitonic_sort_step,bitonic_sort_step..,"366,88","0,00","18,38","78,07",26,"32768,    1,    1","  512,    1,    1"
102,0.00,bitonic_sort_step,bitonic_sort_step..,"318,88","0,00","19,75","77,81",26,"32768,    1,    1","  512,    1,    1"
103,0.00,bitonic_sort_step,bitonic_sort_step..,"266,85","0,00","22,09","77,36",26,"32768,    1,    1","  512,    1,    1"
104,0.00,bitonic_sort_step,bitonic_sort_step..,"225,98","0,00","20,27","84,86",26,"32768,    1,    1","  512,    1,    1"
105,0.00,bitonic_sort_step,bitonic_sort_step..,"464,06","0,00","7,66","90,97",26,"32768,    1,    1","  512,    1,    1"
106,0.00,bitonic_sort_step,bitonic_sort_step..,"469,95","0,00","7,67","89,92",26,"32768,    1,    1","  512,    1,    1"
107,0.00,bitonic_sort_step,bitonic_sort_step..,"467,90","0,00","7,55","90,31",26,"32768,    1,    1","  512,    1,    1"
108,0.00,bitonic_sort_step,bitonic_sort_step..,"465,73","0,00","7,71","90,65",26,"32768,    1,    1","  512,    1,    1"
