ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
79,0.00,bitonic_sort_step,bitonic_sort_step..,"35,97","0,00","10,24","86,73",26," 4096,    1,    1","  512,    1,    1"
80,0.00,bitonic_sort_step,bitonic_sort_step..,"34,62","0,00","10,28","87,84",26," 4096,    1,    1","  512,    1,    1"
81,0.00,bitonic_sort_step,bitonic_sort_step..,"33,86","0,00","10,12","86,42",26," 4096,    1,    1","  512,    1,    1"
82,0.00,bitonic_sort_step,bitonic_sort_step..,"32,58","0,00","10,40","86,44",26," 4096,    1,    1","  512,    1,    1"
83,0.00,bitonic_sort_step,bitonic_sort_step..,"31,17","0,00","10,64","86,61",26," 4096,    1,    1","  512,    1,    1"
84,6.43,bitonic_sort_step,bitonic_sort_step..,"29,86","1,92","10,86","85,15",26," 4096,    1,    1","  512,    1,    1"
85,0.00,bitonic_sort_step,bitonic_sort_step..,"28,74","0,00","11,12","85,22",26," 4096,    1,    1","  512,    1,    1"
86,0.00,bitonic_sort_step,bitonic_sort_step..,"28,26","0,00","17,11","83,16",26," 4096,    1,    1","  512,    1,    1"
87,0.00,bitonic_sort_step,bitonic_sort_step..,"27,52","0,00","17,38","83,27",26," 4096,    1,    1","  512,    1,    1"
88,0.00,bitonic_sort_step,bitonic_sort_step..,"27,26","0,00","17,21","82,82",26," 4096,    1,    1","  512,    1,    1"
89,0.00,bitonic_sort_step,bitonic_sort_step..,"26,37","0,00","16,98","82,80",26," 4096,    1,    1","  512,    1,    1"
90,0.00,bitonic_sort_step,bitonic_sort_step..,"26,02","0,00","16,11","82,69",26," 4096,    1,    1","  512,    1,    1"
91,0.00,bitonic_sort_step,bitonic_sort_step..,"36,48","0,00","10,45","88,54",26," 4096,    1,    1","  512,    1,    1"
92,0.00,bitonic_sort_step,bitonic_sort_step..,"35,74","0,00","10,32","88,11",26," 4096,    1,    1","  512,    1,    1"
93,0.00,bitonic_sort_step,bitonic_sort_step..,"34,85","0,00","10,25","86,90",26," 4096,    1,    1","  512,    1,    1"
94,0.00,bitonic_sort_step,bitonic_sort_step..,"33,63","0,00","10,22","87,48",26," 4096,    1,    1","  512,    1,    1"
95,0.00,bitonic_sort_step,bitonic_sort_step..,"32,58","0,00","10,07","86,73",26," 4096,    1,    1","  512,    1,    1"
96,0.00,bitonic_sort_step,bitonic_sort_step..,"31,01","0,00","10,19","86,16",26," 4096,    1,    1","  512,    1,    1"
97,0.00,bitonic_sort_step,bitonic_sort_step..,"29,86","0,00","10,25","85,38",26," 4096,    1,    1","  512,    1,    1"
98,7.13,bitonic_sort_step,bitonic_sort_step..,"28,16","2,01","10,35","85,14",26," 4096,    1,    1","  512,    1,    1"
99,0.00,bitonic_sort_step,bitonic_sort_step..,"27,20","0,00","10,52","85,39",26," 4096,    1,    1","  512,    1,    1"
100,0.00,bitonic_sort_step,bitonic_sort_step..,"26,66","0,00","16,11","84,65",26," 4096,    1,    1","  512,    1,    1"
101,0.00,bitonic_sort_step,bitonic_sort_step..,"26,30","0,00","16,38","84,27",26," 4096,    1,    1","  512,    1,    1"
102,0.00,bitonic_sort_step,bitonic_sort_step..,"26,05","0,00","16,11","84,20",26," 4096,    1,    1","  512,    1,    1"
103,0.00,bitonic_sort_step,bitonic_sort_step..,"25,38","0,00","16,26","84,37",26," 4096,    1,    1","  512,    1,    1"
104,0.00,bitonic_sort_step,bitonic_sort_step..,"25,18","0,00","16,17","84,27",26," 4096,    1,    1","  512,    1,    1"
105,0.00,bitonic_sort_step,bitonic_sort_step..,"36,42","0,00","10,40","88,46",26," 4096,    1,    1","  512,    1,    1"
106,0.00,bitonic_sort_step,bitonic_sort_step..,"36,13","0,00","10,39","88,19",26," 4096,    1,    1","  512,    1,    1"
107,0.00,bitonic_sort_step,bitonic_sort_step..,"35,36","0,00","10,27","88,16",26," 4096,    1,    1","  512,    1,    1"
